in s,C1 in V
8.88474148E+01,1.390762E-03
8.88565700E+01,1.473618E-03
8.88657253E+01,1.151962E-03
8.88748806E+01,7.015228E-04
8.88840359E+01,1.107025E-04
8.88931912E+01,-7.570648E-04
8.89023464E+01,-1.920853E-03
8.89115017E+01,-2.958908E-03
8.89206570E+01,-3.639297E-03
8.89298123E+01,-3.909378E-03
8.89389676E+01,-4.009933E-03
8.89481228E+01,-3.851547E-03
8.89572781E+01,-3.397598E-03
8.89664334E+01,-2.361069E-03
8.89755887E+01,-9.555817E-04
8.89847440E+01,4.148102E-04
8.89938992E+01,1.545334E-03
8.90030545E+01,2.327805E-03
8.90122098E+01,3.094864E-03
8.90213651E+01,3.187332E-03
8.90305204E+01,3.112564E-03
8.90396756E+01,2.808914E-03
8.90488309E+01,2.406540E-03
8.90579862E+01,2.066422E-03
8.90671415E+01,1.636276E-03
8.90762968E+01,1.051407E-03
8.90854520E+01,7.465363E-04
8.90946073E+01,6.458282E-04
8.91037626E+01,6.400299E-04
8.91129179E+01,4.972076E-04
8.91220732E+01,3.810883E-04
8.91312284E+01,3.186798E-04
8.91403837E+01,2.292633E-04
8.91495390E+01,1.782990E-04
8.91586943E+01,1.456451E-04
8.91678496E+01,1.146698E-04
8.91770048E+01,-2.159119E-05
8.91861601E+01,-4.905701E-05
8.91953154E+01,-3.044128E-05
8.92044707E+01,-4.905701E-05
8.92136260E+01,1.140594E-04
8.92227812E+01,1.122284E-04
8.92319365E+01,1.358795E-04
8.92410918E+01,1.569366E-04
8.92502471E+01,1.610565E-04
8.92594024E+01,1.854706E-04
8.92685576E+01,1.871490E-04
8.92777129E+01,5.226135E-05
8.92868682E+01,3.944397E-05
8.92960235E+01,4.981995E-05
8.93051788E+01,6.843567E-05
8.93143340E+01,1.194000E-04
8.93234893E+01,2.748871E-04
8.93326446E+01,2.722931E-04
8.93417999E+01,2.997589E-04
8.93509552E+01,3.246307E-04
8.93601104E+01,3.374481E-04
8.93692657E+01,3.705597E-04
8.93784210E+01,2.811432E-04
8.93875763E+01,2.158356E-04
8.93967316E+01,2.236176E-04
8.94058868E+01,2.513885E-04
8.94150421E+01,5.205536E-04
8.94241974E+01,6.316376E-04
8.94333527E+01,7.138824E-04
8.94425080E+01,8.319855E-04
8.94516632E+01,1.020279E-03
8.94608185E+01,1.147842E-03
8.94699738E+01,1.340714E-03
8.94791291E+01,1.201859E-03
8.94882844E+01,1.082077E-03
8.94974396E+01,1.007919E-03
8.95065949E+01,9.224701E-04
8.95157502E+01,2.185822E-04
8.95249055E+01,-9.110260E-04
8.95340608E+01,-1.874924E-03
8.95432160E+01,-2.665024E-03
8.95523713E+01,-3.183670E-03
8.95615266E+01,-3.773422E-03
8.95706819E+01,-3.909378E-03
8.95798372E+01,-3.730240E-03
8.95889924E+01,-3.343430E-03
8.95981477E+01,-2.510757E-03
8.96073030E+01,-1.068192E-03
8.96164583E+01,6.713104E-04
8.96256136E+01,2.143478E-03
8.96347688E+01,2.584610E-03
8.96439241E+01,2.753525E-03
8.96530794E+01,2.781296E-03
8.96622347E+01,2.546158E-03
8.96713900E+01,2.367172E-03
8.96805452E+01,2.363968E-03
8.96897005E+01,2.034225E-03
8.96988558E+01,1.669998E-03
8.97080111E+01,1.385574E-03
8.97171664E+01,1.061630E-03
8.97263216E+01,8.930206E-04
8.97354769E+01,5.464935E-04
8.97446322E+01,3.040314E-04
8.97537875E+01,2.010345E-04
8.97629428E+01,1.891327E-04
8.97720980E+01,2.330780E-04
8.97812533E+01,1.976776E-04
8.97904086E+01,1.517487E-04
8.97995639E+01,1.279449E-04
8.98087192E+01,1.161957E-04
8.98178744E+01,1.100922E-04
8.98270297E+01,1.172638E-04
8.98361850E+01,5.165100E-05
8.98453403E+01,-2.906799E-05
8.98544956E+01,-2.616882E-05
8.98636508E+01,2.342224E-05
8.98728061E+01,1.410675E-04
8.98819614E+01,1.769257E-04
8.98911167E+01,1.851654E-04
8.99002720E+01,2.007294E-04
8.99094272E+01,2.109528E-04
8.99185825E+01,2.217865E-04
8.99277378E+01,2.490997E-04
8.99368931E+01,2.045441E-04
8.99460484E+01,9.635925E-05
8.99552036E+01,1.035309E-04
8.99643589E+01,9.880066E-05
8.99735142E+01,2.248383E-04
8.99826695E+01,3.240204E-04
8.99918248E+01,1.966095E-04
9.00009800E+01,1.592255E-04
9.00101353E+01,1.787567E-04
9.00192906E+01,3.470612E-04
9.00284459E+01,4.431915E-04
9.00376012E+01,5.184174E-04
9.00467564E+01,5.541229E-04
9.00559117E+01,6.662750E-04
9.00650670E+01,7.830048E-04
9.00742223E+01,8.560944E-04
9.00833776E+01,1.031113E-03
9.00925328E+01,1.071548E-03
9.01016881E+01,9.893036E-04
9.01108434E+01,1.044388E-03
9.01199987E+01,1.221237E-03
9.01291540E+01,1.265793E-03
9.01383092E+01,9.120941E-04
9.01474645E+01,-5.264282E-06
9.01566198E+01,-8.683014E-04
9.01657751E+01,-1.908798E-03
9.01749304E+01,-2.971573E-03
9.01840856E+01,-3.615189E-03
9.01932409E+01,-3.768997E-03
9.02023962E+01,-3.518600E-03
9.02115515E+01,-3.264542E-03
9.02207068E+01,-2.901688E-03
9.02298620E+01,-2.189560E-03
9.02390173E+01,-8.695221E-04
9.02481726E+01,8.168793E-04
9.02573279E+01,2.143784E-03
9.02664832E+01,2.859421E-03
9.02756384E+01,3.165665E-03
9.02847937E+01,3.292313E-03
9.02939490E+01,3.029099E-03
9.03031043E+01,2.314072E-03
9.03122596E+01,2.019424E-03
9.03214148E+01,1.551895E-03
9.03305701E+01,1.172409E-03
9.03397254E+01,1.324387E-03
9.03488807E+01,1.026840E-03
9.03580360E+01,8.301544E-04
9.03671912E+01,6.626129E-04
9.03763465E+01,5.295563E-04
9.03855018E+01,3.905487E-04
9.03946571E+01,3.130341E-04
9.04038124E+01,7.514954E-05
9.04129676E+01,1.472473E-05
9.04221229E+01,-2.670288E-06
9.04312782E+01,5.874634E-06
9.04404335E+01,1.163483E-04
9.04495888E+01,1.065826E-04
9.04587440E+01,1.192474E-04
9.04678993E+01,1.197052E-04
9.04770546E+01,1.255035E-04
9.04862099E+01,1.290131E-04
9.04953652E+01,1.628876E-04
9.05045204E+01,4.814148E-05
9.05136757E+01,1.380920E-05
9.05228310E+01,2.494812E-05
9.05319863E+01,1.304626E-05
9.05411416E+01,1.334381E-04
9.05502968E+01,2.158356E-04
9.05594521E+01,2.352142E-04
9.05686074E+01,2.512360E-04
9.05777627E+01,2.796173E-04
9.05869180E+01,2.710724E-04
9.05960732E+01,3.081512E-04
9.06052285E+01,2.342987E-04
9.06143838E+01,1.515961E-04
9.06235391E+01,1.657867E-04
9.06326944E+01,3.546906E-04
9.06418496E+01,3.736115E-04
9.06510049E+01,4.297638E-04
9.06601602E+01,2.785492E-04
9.06693155E+01,2.787018E-04
9.06784708E+01,4.853058E-04
9.06876260E+01,6.343842E-04
9.06967813E+01,7.700348E-04
9.07059366E+01,7.939911E-04
9.07150919E+01,7.131195E-04
9.07242472E+01,8.171844E-04
9.07334024E+01,1.042709E-03
9.07425577E+01,1.395950E-03
9.07517130E+01,1.416855E-03
9.07608683E+01,1.005325E-03
9.07700236E+01,5.498505E-04
9.07791788E+01,-9.117126E-05
9.07883341E+01,-1.068497E-03
9.07974894E+01,-2.202377E-03
9.08066447E+01,-3.109512E-03
9.08158000E+01,-3.695145E-03
9.08249552E+01,-3.925400E-03
9.08341105E+01,-3.893509E-03
9.08432658E+01,-3.709183E-03
9.08524211E+01,-3.267441E-03
9.08615764E+01,-2.060471E-03
9.08707316E+01,-6.685638E-04
9.08798869E+01,7.273102E-04
9.08890422E+01,1.744614E-03
9.08981975E+01,2.851486E-03
9.09073528E+01,3.144455E-03
9.09165080E+01,3.153915E-03
9.09256633E+01,2.998581E-03
9.09348186E+01,2.771835E-03
9.09439739E+01,2.347794E-03
9.09531292E+01,1.979752E-03
9.09622844E+01,1.531754E-03
9.09714397E+01,9.598541E-04
9.09805950E+01,7.160187E-04
9.09897503E+01,6.327057E-04
9.09989056E+01,6.328583E-04
9.10080608E+01,4.773712E-04
9.10172161E+01,3.740692E-04
9.10263714E+01,3.011322E-04
9.10355267E+01,2.350616E-04
9.10446820E+01,1.808929E-04
9.10538372E+01,1.555634E-04
9.10629925E+01,1.314545E-04
9.10721478E+01,3.364563E-05
9.10813031E+01,-4.447937E-05
9.10904584E+01,-4.737854E-05
9.10996136E+01,9.574890E-05
9.11087689E+01,1.081085E-04
9.11179242E+01,1.270294E-04
9.11270795E+01,1.447296E-04
9.11362348E+01,1.515961E-04
9.11453900E+01,1.691437E-04
9.11545453E+01,1.926422E-04
9.11637006E+01,2.022552E-04
9.11728559E+01,7.942200E-05
9.11820112E+01,5.973816E-05
9.11911664E+01,7.667542E-05
9.12003217E+01,1.917267E-04
9.12094770E+01,2.674103E-04
9.12186323E+01,2.787018E-04
9.12277876E+01,2.915192E-04
9.12369428E+01,3.160858E-04
9.12460981E+01,3.429413E-04
9.12552534E+01,3.527069E-04
9.12644087E+01,3.876495E-04
9.12735640E+01,2.570343E-04
9.12827192E+01,2.263641E-04
9.12918745E+01,2.619171E-04
9.13010298E+01,3.928375E-04
9.13101851E+01,5.722809E-04
9.13193404E+01,6.735992E-04
9.13284956E+01,7.964325E-04
9.13376509E+01,9.243011E-04
9.13468062E+01,1.085739E-03
9.13559615E+01,1.245193E-03
9.13651168E+01,1.418076E-03
9.13742720E+01,1.254959E-03
9.13834273E+01,1.087112E-03
9.13925826E+01,8.701324E-04
9.14017379E+01,6.351471E-04
9.14108932E+01,-2.651215E-04
9.14200484E+01,-1.448135E-03
9.14292037E+01,-2.172165E-03
9.14383590E+01,-2.924881E-03
9.14475143E+01,-3.454514E-03
9.14566696E+01,-3.788681E-03
9.14658248E+01,-3.824081E-03
9.14749801E+01,-3.559036E-03
9.14841354E+01,-2.961960E-03
9.14932907E+01,-1.915207E-03
9.15024460E+01,-2.486420E-04
9.15116012E+01,1.404190E-03
9.15207565E+01,2.545547E-03
9.15299118E+01,3.105698E-03
9.15390671E+01,3.288193E-03
9.15482224E+01,3.183975E-03
9.15573776E+01,2.986984E-03
9.15665329E+01,2.640610E-03
9.15756882E+01,2.187729E-03
9.15848435E+01,1.479263E-03
9.15939988E+01,1.144943E-03
9.16031540E+01,8.628082E-04
9.16123093E+01,7.328033E-04
9.16214646E+01,7.257843E-04
9.16306199E+01,5.939484E-04
9.16397752E+01,4.491425E-04
9.16489304E+01,3.534698E-04
9.16580857E+01,2.948761E-04
9.16672410E+01,2.332306E-04
9.16763963E+01,1.868439E-04
9.16855516E+01,9.384155E-06
9.16947068E+01,-2.296448E-05
9.17038621E+01,-3.593445E-05
9.17130174E+01,-3.807068E-05
9.17221727E+01,9.315491E-05
9.17313280E+01,1.061249E-04
9.17404832E+01,1.444244E-04
9.17496385E+01,1.505280E-04
9.17587938E+01,1.517487E-04
9.17679491E+01,1.679230E-04
9.17771044E+01,1.932526E-04
9.17862596E+01,7.423401E-05
9.17954149E+01,4.646301E-05
9.18045702E+01,5.546570E-05
9.18137255E+01,2.083588E-04
9.18228808E+01,2.423859E-04
9.18320360E+01,2.426910E-04
9.18411913E+01,2.788544E-04
9.18503466E+01,2.835846E-04
9.18595019E+01,3.166962E-04
9.18686572E+01,3.136444E-04
9.18778124E+01,3.107452E-04
9.18869677E+01,2.390289E-04
9.18961230E+01,1.995087E-04
9.19052783E+01,2.352142E-04
9.19144336E+01,4.248810E-04
9.19235888E+01,4.741669E-04
9.19327441E+01,5.370331E-04
9.19418994E+01,6.456757E-04
9.19510547E+01,7.384491E-04
9.19602100E+01,8.187103E-04
9.19693652E+01,9.867096E-04
9.19785205E+01,1.125717E-03
9.19876758E+01,1.131210E-03
9.19968311E+01,1.053848E-03
9.20059864E+01,1.063919E-03
9.20151416E+01,1.182327E-03
9.20242969E+01,1.069107E-03
9.20334522E+01,4.322052E-04
9.20426075E+01,-5.258942E-04
9.20517628E+01,-1.490402E-03
9.20609180E+01,-2.402115E-03
9.20700733E+01,-3.332596E-03
9.20792286E+01,-3.801804E-03
9.20883839E+01,-3.705521E-03
9.20975392E+01,-3.402786E-03
9.21066944E+01,-3.025131E-03
9.21158497E+01,-2.423325E-03
9.21250050E+01,-1.442490E-03
9.21341603E+01,1.494598E-04
9.21433156E+01,1.653519E-03
9.21524708E+01,2.591324E-03
9.21616261E+01,3.107529E-03
9.21707814E+01,3.219528E-03
9.21799367E+01,3.124466E-03
9.21890920E+01,2.831345E-03
9.21982472E+01,2.200546E-03
9.22074025E+01,1.752396E-03
9.22165578E+01,1.321793E-03
9.22257131E+01,1.231613E-03
9.22348684E+01,1.156998E-03
9.22440236E+01,9.072113E-04
9.22531789E+01,7.486725E-04
9.22623342E+01,5.821991E-04
9.22714895E+01,4.282379E-04
9.22806448E+01,3.572845E-04
9.22898000E+01,2.547455E-04
9.22989553E+01,9.101868E-05
9.23081106E+01,4.196167E-06
9.23172659E+01,6.095886E-05
9.23264212E+01,1.125336E-04
9.23355764E+01,1.058197E-04
9.23447317E+01,1.062775E-04
9.23538870E+01,1.342010E-04
9.23630423E+01,1.204681E-04
9.23721976E+01,1.166534E-04
9.23813528E+01,1.457977E-04
9.23905081E+01,1.563263E-04
9.23996634E+01,7.102966E-05
9.24088187E+01,1.472473E-05
9.24179740E+01,3.211975E-05
9.24271292E+01,3.120422E-05
9.24362845E+01,1.743317E-04
9.24454398E+01,2.199554E-04
9.24545951E+01,2.442169E-04
9.24637504E+01,2.574921E-04
9.24729056E+01,2.895355E-04
9.24820609E+01,3.028107E-04
9.24912162E+01,2.959442E-04
9.25003715E+01,2.620697E-04
9.25095268E+01,1.422882E-04
9.25186820E+01,1.708221E-04
9.25278373E+01,3.716278E-04
9.25369926E+01,4.077911E-04
9.25461479E+01,4.563141E-04
9.25553032E+01,4.991913E-04
9.25644584E+01,5.617523E-04
9.25736137E+01,6.266022E-04
9.25827690E+01,7.776642E-04
9.25919243E+01,8.946991E-04
9.26010796E+01,9.247589E-04
9.26102348E+01,8.724213E-04
9.26193901E+01,9.331512E-04
9.26285454E+01,9.889984E-04
9.26377007E+01,1.135483E-03
9.26468560E+01,1.293259E-03
9.26560112E+01,1.023788E-03
9.26651665E+01,3.347015E-04
9.26743218E+01,-7.357025E-04
9.26834771E+01,-2.020340E-03
9.26926324E+01,-3.006973E-03
9.27017876E+01,-3.542099E-03
9.27109429E+01,-3.528824E-03
9.27200982E+01,-3.620987E-03
9.27292535E+01,-3.368454E-03
9.27384088E+01,-3.270340E-03
9.27475640E+01,-2.529526E-03
9.27567193E+01,-1.233597E-03
9.27658746E+01,4.871368E-04
9.27750299E+01,1.959915E-03
9.27841852E+01,2.847061E-03
9.27933404E+01,3.231277E-03
9.28024957E+01,3.229752E-03
9.28116510E+01,2.780228E-03
9.28208063E+01,2.370071E-03
9.28299616E+01,1.877365E-03
9.28391168E+01,1.848373E-03
9.28482721E+01,1.706161E-03
9.28574274E+01,1.272507E-03
9.28665827E+01,7.764435E-04
9.28757380E+01,6.848907E-04
9.28848932E+01,6.598663E-04
9.28940485E+01,5.500031E-04
9.29032038E+01,4.404449E-04
9.29123591E+01,2.089691E-04
9.29215144E+01,9.223938E-05
9.29306696E+01,7.728577E-05
9.29398249E+01,1.641083E-04
9.29489802E+01,1.326752E-04
9.29581355E+01,1.316071E-04
9.29672908E+01,1.000214E-04
9.29764460E+01,1.016998E-04
9.29856013E+01,1.293182E-04
9.29947566E+01,1.082611E-04
9.30039119E+01,1.219940E-04
9.30130672E+01,5.348206E-05
9.30222224E+01,2.059937E-06
9.30313777E+01,9.918213E-07
9.30405330E+01,3.746033E-05
9.30496883E+01,1.857758E-04
9.30588436E+01,1.967621E-04
9.30679988E+01,7.850647E-05
9.30771541E+01,7.057190E-05
9.30863094E+01,1.883698E-04
9.30954647E+01,2.823639E-04
9.31046200E+01,2.622223E-04
9.31137752E+01,2.988434E-04
9.31229305E+01,3.058624E-04
9.31320858E+01,3.200531E-04
9.31412411E+01,3.386688E-04
9.31503964E+01,3.589630E-04
9.31595516E+01,3.989410E-04
9.31687069E+01,2.527618E-04
9.31778622E+01,2.387238E-04
9.31870175E+01,3.347015E-04
9.31961728E+01,5.463409E-04
9.32053280E+01,6.295013E-04
9.32144833E+01,7.306671E-04
9.32236386E+01,5.887604E-04
9.32327939E+01,7.338715E-04
9.32419492E+01,1.147995E-03
9.32511044E+01,1.285477E-03
9.32602597E+01,1.442337E-03
9.32694150E+01,1.523666E-03
9.32785703E+01,1.356888E-03
9.32877256E+01,9.900665E-04
9.32968808E+01,2.027130E-04
9.33060361E+01,-9.583282E-04
9.33151914E+01,-2.131119E-03
9.33243467E+01,-2.782669E-03
9.33335020E+01,-3.287582E-03
9.33426572E+01,-3.387070E-03
9.33518125E+01,-3.709030E-03
9.33609678E+01,-3.614426E-03
9.33701231E+01,-3.098984E-03
9.33792784E+01,-2.044449E-03
9.33884336E+01,-8.010101E-04
9.33975889E+01,7.476044E-04
9.34067442E+01,2.146683E-03
9.34158995E+01,2.883377E-03
9.34250548E+01,2.893295E-03
9.34342100E+01,2.771683E-03
9.34433653E+01,2.573624E-03
9.34525206E+01,2.546005E-03
9.34616759E+01,2.384109E-03
9.34708312E+01,1.963882E-03
9.34799864E+01,1.424332E-03
9.34891417E+01,1.358109E-03
9.34982970E+01,1.096420E-03
9.35074523E+01,8.556366E-04
9.35166076E+01,6.745148E-04
9.35257628E+01,4.177094E-04
9.35349181E+01,2.138519E-04
9.35440734E+01,1.117706E-04
9.35532287E+01,2.156830E-04
9.35623840E+01,1.825714E-04
9.35715392E+01,1.583099E-04
9.35806945E+01,1.351166E-04
9.35898498E+01,1.210785E-04
9.35990051E+01,1.047516E-04
9.36081604E+01,1.078033E-04
9.36173156E+01,1.052094E-04
9.36264709E+01,7.560730E-05
9.36356262E+01,-1.091003E-05
9.36447815E+01,-1.754761E-06
9.36539368E+01,-7.629395E-08
9.36630920E+01,9.544373E-05
9.36722473E+01,1.786041E-04
9.36814026E+01,1.876068E-04
9.36905579E+01,2.127838E-04
9.36997132E+01,2.332306E-04
9.37088684E+01,2.449799E-04
9.37180237E+01,2.486420E-04
9.37271790E+01,2.581024E-04
9.37363343E+01,3.026581E-04
9.37454896E+01,2.951813E-04
9.37546448E+01,3.185272E-04
9.37638001E+01,3.339386E-04
9.37729554E+01,3.583527E-04
9.37821107E+01,3.617096E-04
9.37912660E+01,3.997040E-04
9.38004212E+01,4.389191E-04
9.38095765E+01,5.133820E-04
9.38187318E+01,5.330658E-04
9.38278871E+01,6.302643E-04
9.38370424E+01,7.178497E-04
9.38461976E+01,8.377838E-04
9.38553529E+01,9.517670E-04
9.38645082E+01,1.128311E-03
9.38736635E+01,1.266098E-03
9.38828188E+01,1.279068E-03
9.38919740E+01,1.126022E-03
9.39011293E+01,9.102631E-04
9.39102846E+01,6.081390E-04
9.39194399E+01,2.703094E-04
9.39285952E+01,-1.964569E-04
9.39377504E+01,-9.589386E-04
9.39469057E+01,-1.546707E-03
9.39560610E+01,-2.495041E-03
9.39652163E+01,-2.618942E-03
9.39743716E+01,-2.601242E-03
9.39835268E+01,-2.591324E-03
9.39926821E+01,-2.294235E-03
9.40018374E+01,-2.753830E-03
9.40109927E+01,-2.041092E-03
9.40201480E+01,-8.834076E-04
9.40293032E+01,1.349640E-04
9.40384585E+01,9.044647E-04
9.40476138E+01,1.638565E-03
9.40567691E+01,1.862564E-03
9.40659244E+01,1.967850E-03
9.40750796E+01,2.369919E-03
9.40842349E+01,2.722549E-03
9.40933902E+01,2.069016E-03
9.41025455E+01,1.352310E-03
9.41117008E+01,1.378250E-03
9.41208560E+01,8.687592E-04
9.41300113E+01,9.946442E-04
9.41391666E+01,9.597015E-04
9.41483219E+01,7.987213E-04
9.41574772E+01,6.154633E-04
9.41666324E+01,4.744720E-04
9.41757877E+01,3.731537E-04
9.41849430E+01,2.892303E-04
9.41940983E+01,9.452820E-05
9.42032536E+01,1.960754E-05
9.42124088E+01,-1.350403E-05
9.42215641E+01,3.837585E-05
9.42307194E+01,8.735657E-05
9.42398747E+01,9.498596E-05
9.42490300E+01,1.094818E-04
9.42581852E+01,9.666443E-05
9.42673405E+01,1.259613E-04
9.42764958E+01,1.241302E-04
9.42856511E+01,1.355743E-04
9.42948064E+01,7.453918E-05
9.43039616E+01,1.258850E-05
9.43131169E+01,8.163452E-06
9.43222722E+01,1.868439E-04
9.43314275E+01,1.869965E-04
9.43405828E+01,2.288055E-04
9.43497380E+01,2.332306E-04
9.43588933E+01,2.571869E-04
9.43680486E+01,2.783966E-04
9.43772039E+01,2.750397E-04
9.43863592E+01,3.125763E-04
9.43955144E+01,2.256012E-04
9.44046697E+01,1.628876E-04
9.44138250E+01,1.494598E-04
9.44229803E+01,2.063751E-04
9.44321356E+01,3.678131E-04
9.44412908E+01,4.207611E-04
9.44504461E+01,2.695465E-04
9.44596014E+01,2.803802E-04
9.44687567E+01,3.359222E-04
9.44779120E+01,5.651093E-04
9.44870672E+01,7.355499E-04
9.44962225E+01,8.861542E-04
9.45053778E+01,1.038132E-03
9.45145331E+01,1.198807E-03
9.45236884E+01,1.355209E-03
9.45328436E+01,1.475143E-03
9.45419989E+01,1.499710E-03
9.45511542E+01,1.111069E-03
9.45603095E+01,5.908966E-04
9.45694648E+01,-8.766174E-05
9.45786200E+01,-1.115646E-03
9.45877753E+01,-2.271957E-03
9.45969306E+01,-3.181686E-03
9.46060859E+01,-3.736649E-03
9.46152412E+01,-3.840408E-03
9.46243964E+01,-3.897476E-03
9.46335517E+01,-3.744125E-03
9.46427070E+01,-3.201065E-03
9.46518623E+01,-2.132645E-03
9.46610176E+01,-6.259918E-04
9.46701728E+01,7.328033E-04
9.46793281E+01,1.960678E-03
9.46884834E+01,2.868881E-03
9.46976387E+01,3.176804E-03
9.47067940E+01,3.179245E-03
9.47159492E+01,3.038712E-03
9.47251045E+01,2.723770E-03
9.47342598E+01,2.403183E-03
9.47434151E+01,1.965866E-03
9.47525704E+01,1.571274E-03
9.47617256E+01,9.873199E-04
9.47708809E+01,6.905365E-04
9.47800362E+01,6.287384E-04
9.47891915E+01,6.279755E-04
9.47983468E+01,4.970551E-04
9.48075020E+01,2.568817E-04
9.48166573E+01,1.084137E-04
9.48258126E+01,1.319122E-04
9.48349679E+01,1.842499E-04
9.48441232E+01,1.570892E-04
9.48532784E+01,1.216888E-04
9.48624337E+01,1.207733E-04
9.48715890E+01,1.108551E-04
9.48807443E+01,1.169586E-04
9.48898996E+01,1.049042E-04
9.48990548E+01,1.213837E-04
9.49082101E+01,1.279449E-04
9.49173654E+01,1.494598E-04
9.49265207E+01,1.563263E-04
9.49356760E+01,1.772308E-04
9.49448312E+01,1.879120E-04
9.49539865E+01,2.162933E-04
9.49631418E+01,7.713318E-05
9.49722971E+01,6.767273E-05
9.49814524E+01,1.563263E-04
9.49906076E+01,2.591705E-04
9.49997629E+01,2.619171E-04
9.50089182E+01,2.870941E-04
9.50180735E+01,2.965546E-04
9.50272288E+01,3.144073E-04
9.50363840E+01,3.404999E-04
9.50455393E+01,3.510284E-04
9.50546946E+01,3.769684E-04
9.50638499E+01,2.701569E-04
9.50730052E+01,2.457428E-04
9.50821604E+01,2.494049E-04
9.50913157E+01,3.774261E-04
9.51004710E+01,5.873871E-04
9.51096263E+01,6.716156E-04
9.51187816E+01,8.261871E-04
9.51279368E+01,9.311676E-04
9.51370921E+01,1.099777E-03
9.51462474E+01,1.254196E-03
9.51554027E+01,1.415329E-03
9.51645580E+01,1.318588E-03
9.51737132E+01,9.923553E-04
9.51828685E+01,7.448578E-04
9.51920238E+01,4.257965E-04
9.52011791E+01,-3.542328E-04
9.52103344E+01,-1.512985E-03
9.52194896E+01,-2.223129E-03
9.52286449E+01,-2.780228E-03
9.52378002E+01,-2.867508E-03
9.52469555E+01,-2.911606E-03
9.52561108E+01,-3.255081E-03
9.52652660E+01,-3.031387E-03
9.52744213E+01,-2.090988E-03
9.52835766E+01,-1.451645E-03
9.52927319E+01,-4.860687E-04
9.53018872E+01,9.215546E-04
9.53110424E+01,2.164230E-03
9.53201977E+01,2.833328E-03
9.53293530E+01,3.144913E-03
9.53385083E+01,3.207932E-03
9.53476636E+01,3.015976E-03
9.53568188E+01,2.739639E-03
9.53659741E+01,2.301407E-03
9.53751294E+01,1.614609E-03
9.53842847E+01,1.194382E-03
9.53934400E+01,1.021957E-03
9.54025952E+01,9.873199E-04
9.54117505E+01,7.884979E-04
9.54209058E+01,6.221771E-04
9.54300611E+01,4.903412E-04
9.54392164E+01,3.711700E-04
9.54483716E+01,3.078461E-04
9.54575269E+01,2.376556E-04
9.54666822E+01,2.042389E-04
9.54758375E+01,8.621216E-06
9.54849928E+01,-2.021790E-05
9.54941480E+01,-1.502991E-05
9.55033033E+01,-1.502991E-05
9.55124586E+01,9.223938E-05
9.55216139E+01,1.245880E-04
9.55307692E+01,1.123810E-04
9.55399244E+01,1.331329E-04
9.55490797E+01,1.512909E-04
9.55582350E+01,1.482391E-04
9.55673903E+01,1.781464E-04
9.55765456E+01,7.560730E-05
9.55857008E+01,2.647400E-05
9.55948561E+01,5.821228E-05
9.56040114E+01,2.201080E-04
9.56131667E+01,2.440643E-04
9.56223220E+01,2.587128E-04
9.56314772E+01,2.725983E-04
9.56406325E+01,2.980804E-04
9.56497878E+01,3.099823E-04
9.56589431E+01,3.057098E-04
9.56680984E+01,3.386688E-04
9.56772536E+01,2.431488E-04
9.56864089E+01,1.924896E-04
9.56955642E+01,2.063751E-04
9.57047195E+01,3.376007E-04
9.57138748E+01,4.549408E-04
9.57230300E+01,5.428314E-04
9.57321853E+01,5.776215E-04
9.57413406E+01,6.941986E-04
9.57504959E+01,8.075714E-04
9.57596512E+01,9.191132E-04
9.57688064E+01,1.061325E-03
9.57779617E+01,1.142349E-03
9.57871170E+01,1.056137E-03
9.57962723E+01,1.083298E-03
9.58054276E+01,1.050797E-03
9.58145828E+01,1.147385E-03
9.58237381E+01,6.717682E-04
9.58328934E+01,-2.301788E-04
9.58420487E+01,-1.400070E-03
9.58512040E+01,-2.518539E-03
9.58603592E+01,-3.375015E-03
9.58695145E+01,-3.846817E-03
9.58786698E+01,-3.890152E-03
9.58878251E+01,-3.470078E-03
9.58969804E+01,-3.211441E-03
9.59061356E+01,-2.517929E-03
9.59152909E+01,-1.714249E-03
9.59244462E+01,-1.853180E-04
9.59336015E+01,1.413956E-03
9.59427568E+01,2.447281E-03
9.59519120E+01,3.071213E-03
9.59610673E+01,3.237686E-03
9.59702226E+01,3.091812E-03
9.59793779E+01,2.909012E-03
9.59885332E+01,2.242508E-03
9.59976884E+01,1.797562E-03
9.60068437E+01,1.695328E-03
9.60159990E+01,1.485825E-03
9.60251543E+01,1.218948E-03
9.60343096E+01,8.545685E-04
9.60434648E+01,5.475616E-04
9.60526201E+01,4.489899E-04
9.60617754E+01,4.566193E-04
9.60709307E+01,3.585052E-04
9.60800860E+01,2.916718E-04
9.60892412E+01,2.217865E-04
9.60983965E+01,1.699066E-04
9.61075518E+01,1.435089E-04
9.61167071E+01,1.413727E-04
9.61258624E+01,1.065826E-04
9.61350176E+01,1.262665E-04
9.61441729E+01,1.168060E-04
9.61533282E+01,1.282501E-04
9.61624835E+01,1.320648E-04
9.61716388E+01,1.422882E-04
9.61807940E+01,1.586151E-04
9.61899493E+01,5.836487E-05
9.61991046E+01,1.365662E-05
9.62082599E+01,2.601624E-05
9.62174152E+01,1.241302E-04
9.62265704E+01,2.275848E-04
9.62357257E+01,2.504730E-04
9.62448810E+01,2.623749E-04
9.62540363E+01,2.732086E-04
9.62631916E+01,2.991486E-04
9.62723468E+01,3.108978E-04
9.62815021E+01,3.150177E-04
9.62906574E+01,3.311920E-04
