in s,C1 in V
8.78037128E+01,4.535904E+00
8.78128681E+01,4.536972E+00
8.78220234E+01,4.539261E+00
8.78311787E+01,4.536514E+00
8.78403340E+01,4.537430E+00
8.78494892E+01,4.537735E+00
8.78586445E+01,4.537430E+00
8.78677998E+01,4.535751E+00
8.78769551E+01,4.537125E+00
8.78861104E+01,4.537430E+00
8.78952656E+01,4.535751E+00
8.79044209E+01,4.258804E+00
8.79135762E+01,3.505325E+00
8.79227315E+01,3.843155E+00
8.79318868E+01,4.518356E+00
8.79410420E+01,4.533463E+00
8.79501973E+01,4.536057E+00
8.79593526E+01,4.536362E+00
8.79685079E+01,4.535904E+00
8.79776632E+01,4.537735E+00
8.79868184E+01,4.537735E+00
8.79959737E+01,4.536362E+00
8.80051290E+01,4.537125E+00
8.80142843E+01,4.537125E+00
8.80234396E+01,4.536514E+00
8.80325948E+01,4.535141E+00
8.80417501E+01,4.535751E+00
8.80509054E+01,4.537125E+00
8.80600607E+01,4.535141E+00
8.80692160E+01,4.534378E+00
8.80783712E+01,4.536514E+00
8.80875265E+01,4.535599E+00
8.80966818E+01,4.534683E+00
8.81058371E+01,4.535599E+00
8.81149924E+01,4.528732E+00
8.81241476E+01,3.792038E+00
8.81333029E+01,3.389969E+00
8.81424582E+01,4.429550E+00
8.81516135E+01,4.531479E+00
8.81607688E+01,4.532700E+00
8.81699240E+01,4.533920E+00
8.81790793E+01,4.535904E+00
8.81882346E+01,4.534378E+00
8.81973899E+01,4.534683E+00
8.82065452E+01,4.535294E+00
8.82157004E+01,4.538956E+00
8.82248557E+01,4.536362E+00
8.82340110E+01,4.536514E+00
8.82431663E+01,4.536362E+00
8.82523216E+01,4.536362E+00
8.82614768E+01,4.535141E+00
8.82706321E+01,4.535904E+00
8.82797874E+01,4.536057E+00
8.82889427E+01,4.533920E+00
8.82980980E+01,4.534225E+00
8.83072532E+01,4.534836E+00
8.83164085E+01,4.536057E+00
8.83255638E+01,4.533768E+00
8.83347191E+01,4.243088E+00
8.83438744E+01,3.498001E+00
8.83530296E+01,3.861923E+00
8.83621849E+01,4.519119E+00
8.83713402E+01,4.533310E+00
8.83804955E+01,4.536972E+00
8.83896508E+01,4.534531E+00
8.83988060E+01,4.535294E+00
8.84079613E+01,4.536667E+00
8.84171166E+01,4.536514E+00
8.84262719E+01,4.535294E+00
8.84354272E+01,4.536514E+00
8.84445824E+01,4.537430E+00
8.84537377E+01,4.535294E+00
8.84628930E+01,4.535446E+00
8.84720483E+01,4.537277E+00
8.84812036E+01,4.537735E+00
8.84903588E+01,4.536057E+00
8.84995141E+01,4.537125E+00
8.85086694E+01,4.537430E+00
8.85178247E+01,4.535751E+00
8.85269800E+01,4.535599E+00
8.85361352E+01,4.536209E+00
8.85452905E+01,4.524765E+00
8.85544458E+01,3.771744E+00
8.85636011E+01,3.397293E+00
8.85727564E+01,4.442978E+00
8.85819116E+01,4.529953E+00
8.85910669E+01,4.533310E+00
8.86002222E+01,4.535751E+00
8.86093775E+01,4.537888E+00
8.86185328E+01,4.535904E+00
8.86276880E+01,4.536057E+00
8.86368433E+01,4.537582E+00
8.86459986E+01,4.537125E+00
8.86551539E+01,4.536819E+00
8.86643092E+01,4.536972E+00
8.86734644E+01,4.538040E+00
8.86826197E+01,4.535294E+00
8.86917750E+01,4.534683E+00
8.87009303E+01,4.535446E+00
8.87100856E+01,4.535751E+00
8.87192408E+01,4.534073E+00
8.87283961E+01,4.535141E+00
8.87375514E+01,4.535294E+00
8.87467067E+01,4.534073E+00
8.87558620E+01,4.535751E+00
8.87650172E+01,4.232559E+00
8.87741725E+01,3.495407E+00
8.87833278E+01,3.885117E+00
8.87924831E+01,4.521561E+00
8.88016384E+01,4.533768E+00
8.88107936E+01,4.534836E+00
8.88199489E+01,4.533463E+00
8.88291042E+01,4.533768E+00
8.88382595E+01,4.536362E+00
8.88474148E+01,4.534836E+00
8.88565700E+01,4.535294E+00
8.88657253E+01,4.536362E+00
8.88748806E+01,4.534988E+00
8.88840359E+01,4.534683E+00
8.88931912E+01,4.535599E+00
8.89023464E+01,4.536972E+00
8.89115017E+01,4.535446E+00
8.89206570E+01,4.535141E+00
8.89298123E+01,4.536057E+00
8.89389676E+01,4.536819E+00
8.89481228E+01,4.534988E+00
8.89572781E+01,4.536209E+00
8.89664334E+01,4.537430E+00
8.89755887E+01,4.518356E+00
8.89847440E+01,3.747787E+00
8.89938992E+01,3.406296E+00
8.90030545E+01,4.454727E+00
8.90122098E+01,4.529343E+00
8.90213651E+01,4.533615E+00
8.90305204E+01,4.536514E+00
8.90396756E+01,4.534836E+00
8.90488309E+01,4.535294E+00
8.90579862E+01,4.535294E+00
8.90671415E+01,4.536209E+00
8.90762968E+01,4.534988E+00
8.90854520E+01,4.534683E+00
8.90946073E+01,4.536362E+00
8.91037626E+01,4.535751E+00
8.91129179E+01,4.534531E+00
8.91220732E+01,4.535446E+00
8.91312284E+01,4.536819E+00
8.91403837E+01,4.533005E+00
8.91495390E+01,4.533310E+00
8.91586943E+01,4.535446E+00
8.91678496E+01,4.535294E+00
8.91770048E+01,4.533768E+00
8.91861601E+01,4.534225E+00
8.91953154E+01,4.206009E+00
8.92044707E+01,3.482285E+00
8.92136260E+01,3.911209E+00
8.92227812E+01,4.521103E+00
8.92319365E+01,4.533615E+00
8.92410918E+01,4.534073E+00
8.92502471E+01,4.536209E+00
8.92594024E+01,4.536362E+00
8.92685576E+01,4.535446E+00
8.92777129E+01,4.535904E+00
8.92868682E+01,4.536209E+00
8.92960235E+01,4.536667E+00
8.93051788E+01,4.534988E+00
8.93143340E+01,4.535294E+00
8.93234893E+01,4.536362E+00
8.93326446E+01,4.536972E+00
8.93417999E+01,4.535294E+00
8.93509552E+01,4.536057E+00
8.93601104E+01,4.538651E+00
8.93692657E+01,4.535904E+00
8.93784210E+01,4.535751E+00
8.93875763E+01,4.535904E+00
8.93967316E+01,4.536362E+00
8.94058868E+01,4.509964E+00
8.94150421E+01,3.726425E+00
8.94241974E+01,3.421707E+00
8.94333527E+01,4.465866E+00
8.94425080E+01,4.529343E+00
8.94516632E+01,4.533157E+00
8.94608185E+01,4.536514E+00
8.94699738E+01,4.533310E+00
8.94791291E+01,4.533615E+00
8.94882844E+01,4.535141E+00
8.94974396E+01,4.535294E+00
8.95065949E+01,4.534683E+00
8.95157502E+01,4.534683E+00
8.95249055E+01,4.535446E+00
8.95340608E+01,4.534531E+00
8.95432160E+01,4.534683E+00
8.95523713E+01,4.536209E+00
8.95615266E+01,4.536209E+00
8.95706819E+01,4.533920E+00
8.95798372E+01,4.534683E+00
8.95889924E+01,4.536209E+00
8.95981477E+01,4.534378E+00
8.96073030E+01,4.533920E+00
8.96164583E+01,4.536514E+00
8.96256136E+01,4.181595E+00
8.96347688E+01,3.471603E+00
8.96439241E+01,3.948593E+00
8.96530794E+01,4.523087E+00
8.96622347E+01,4.532242E+00
8.96713900E+01,4.533768E+00
8.96805452E+01,4.534073E+00
8.96897005E+01,4.534683E+00
8.96988558E+01,4.532547E+00
8.97080111E+01,4.534378E+00
8.97171664E+01,4.536362E+00
8.97263216E+01,4.533920E+00
8.97354769E+01,4.533005E+00
8.97446322E+01,4.533768E+00
8.97537875E+01,4.536667E+00
8.97629428E+01,4.533615E+00
8.97720980E+01,4.533310E+00
8.97812533E+01,4.536362E+00
8.97904086E+01,4.536819E+00
8.97995639E+01,4.535141E+00
8.98087192E+01,4.535446E+00
8.98178744E+01,4.536972E+00
8.98270297E+01,4.535141E+00
8.98361850E+01,4.498978E+00
8.98453403E+01,3.698654E+00
8.98544956E+01,3.451920E+00
8.98636508E+01,4.476700E+00
8.98728061E+01,4.528580E+00
8.98819614E+01,4.533920E+00
8.98911167E+01,4.534225E+00
8.99002720E+01,4.534073E+00
8.99094272E+01,4.534683E+00
8.99185825E+01,4.536057E+00
8.99277378E+01,4.534073E+00
8.99368931E+01,4.533768E+00
8.99460484E+01,4.535599E+00
8.99552036E+01,4.535141E+00
8.99643589E+01,4.534531E+00
8.99735142E+01,4.535599E+00
8.99826695E+01,4.536209E+00
8.99918248E+01,4.534683E+00
9.00009800E+01,4.535141E+00
9.00101353E+01,4.534683E+00
9.00192906E+01,4.536057E+00
9.00284459E+01,4.533310E+00
9.00376012E+01,4.534683E+00
9.00467564E+01,4.535904E+00
9.00559117E+01,4.139938E+00
9.00650670E+01,3.457413E+00
9.00742223E+01,3.999863E+00
9.00833776E+01,4.524612E+00
9.00925328E+01,4.530716E+00
9.01016881E+01,4.533768E+00
9.01108434E+01,4.534225E+00
9.01199987E+01,4.535599E+00
9.01291540E+01,4.534378E+00
9.01383092E+01,4.534378E+00
9.01474645E+01,4.536209E+00
9.01566198E+01,4.535294E+00
9.01657751E+01,4.534225E+00
9.01749304E+01,4.534988E+00
9.01840856E+01,4.535294E+00
9.01932409E+01,4.534225E+00
9.02023962E+01,4.533615E+00
9.02115515E+01,4.534836E+00
9.02207068E+01,4.534836E+00
9.02298620E+01,4.534836E+00
9.02390173E+01,4.536362E+00
9.02481726E+01,4.537430E+00
9.02573279E+01,4.535294E+00
9.02664832E+01,4.485397E+00
9.02756384E+01,3.674698E+00
9.02847937E+01,3.481674E+00
9.02939490E+01,4.487381E+00
9.03031043E+01,4.529953E+00
9.03122596E+01,4.535294E+00
9.03214148E+01,4.534225E+00
9.03305701E+01,4.534531E+00
9.03397254E+01,4.535599E+00
9.03488807E+01,4.535294E+00
9.03580360E+01,4.533768E+00
9.03671912E+01,4.533920E+00
9.03763465E+01,4.535751E+00
9.03855018E+01,4.534988E+00
9.03946571E+01,4.534531E+00
9.04038124E+01,4.534988E+00
9.04129676E+01,4.535904E+00
9.04221229E+01,4.534378E+00
9.04312782E+01,4.535446E+00
9.04404335E+01,4.537430E+00
9.04495888E+01,4.535599E+00
9.04587440E+01,4.536362E+00
9.04678993E+01,4.536667E+00
9.04770546E+01,4.538193E+00
9.04862099E+01,4.117508E+00
9.04953652E+01,3.451004E+00
9.05045204E+01,4.029160E+00
9.05136757E+01,4.525375E+00
9.05228310E+01,4.533463E+00
9.05319863E+01,4.535141E+00
9.05411416E+01,4.536057E+00
9.05502968E+01,4.534225E+00
9.05594521E+01,4.535141E+00
9.05686074E+01,4.536209E+00
9.05777627E+01,4.535904E+00
9.05869180E+01,4.534683E+00
9.05960732E+01,4.535599E+00
9.06052285E+01,4.537430E+00
9.06143838E+01,4.536362E+00
9.06235391E+01,4.535446E+00
9.06326944E+01,4.537582E+00
9.06418496E+01,4.537430E+00
9.06510049E+01,4.535904E+00
9.06601602E+01,4.536514E+00
9.06693155E+01,4.537582E+00
9.06784708E+01,4.535141E+00
9.06876260E+01,4.534531E+00
9.06967813E+01,4.485245E+00
9.07059366E+01,3.674545E+00
9.07150919E+01,3.480606E+00
9.07242472E+01,4.488907E+00
9.07334024E+01,4.532242E+00
9.07425577E+01,4.533768E+00
9.07517130E+01,4.534225E+00
9.07608683E+01,4.535141E+00
9.07700236E+01,4.535904E+00
9.07791788E+01,4.534836E+00
9.07883341E+01,4.534683E+00
9.07974894E+01,4.536209E+00
9.08066447E+01,4.536209E+00
9.08158000E+01,4.535141E+00
9.08249552E+01,4.535141E+00
9.08341105E+01,4.536667E+00
9.08432658E+01,4.535141E+00
9.08524211E+01,4.534531E+00
9.08615764E+01,4.535446E+00
9.08707316E+01,4.536209E+00
9.08798869E+01,4.534988E+00
9.08890422E+01,4.535141E+00
9.08981975E+01,4.535599E+00
9.09073528E+01,4.533615E+00
9.09165080E+01,4.134445E+00
9.09256633E+01,3.457260E+00
9.09348186E+01,4.011154E+00
9.09439739E+01,4.523392E+00
9.09531292E+01,4.534531E+00
9.09622844E+01,4.535751E+00
9.09714397E+01,4.535446E+00
9.09805950E+01,4.534836E+00
9.09897503E+01,4.535446E+00
9.09989056E+01,4.536667E+00
9.10080608E+01,4.533920E+00
9.10172161E+01,4.534225E+00
9.10263714E+01,4.535294E+00
9.10355267E+01,4.535599E+00
9.10446820E+01,4.533005E+00
9.10538372E+01,4.534225E+00
9.10629925E+01,4.535141E+00
9.10721478E+01,4.533920E+00
9.10813031E+01,4.532547E+00
9.10904584E+01,4.534683E+00
9.10996136E+01,4.536057E+00
9.11087689E+01,4.533310E+00
9.11179242E+01,4.533768E+00
9.11270795E+01,4.489670E+00
9.11362348E+01,3.680038E+00
9.11453900E+01,3.466263E+00
9.11545453E+01,4.485092E+00
9.11637006E+01,4.530716E+00
9.11728559E+01,4.532700E+00
9.11820112E+01,4.533615E+00
9.11911664E+01,4.534836E+00
9.12003217E+01,4.534225E+00
9.12094770E+01,4.533310E+00
9.12186323E+01,4.534073E+00
9.12277876E+01,4.535446E+00
9.12369428E+01,4.533615E+00
9.12460981E+01,4.532394E+00
9.12552534E+01,4.533615E+00
9.12644087E+01,4.534225E+00
9.12735640E+01,4.533310E+00
9.12827192E+01,4.533463E+00
9.12918745E+01,4.535599E+00
9.13010298E+01,4.533310E+00
9.13101851E+01,4.533157E+00
9.13193404E+01,4.533615E+00
9.13284956E+01,4.535141E+00
9.13376509E+01,4.533157E+00
9.13468062E+01,4.146347E+00
9.13559615E+01,3.460464E+00
9.13651168E+01,3.993149E+00
9.13742720E+01,4.522781E+00
9.13834273E+01,4.533157E+00
9.13925826E+01,4.535904E+00
9.14017379E+01,4.533920E+00
9.14108932E+01,4.534225E+00
9.14200484E+01,4.535751E+00
9.14292037E+01,4.535294E+00
9.14383590E+01,4.535141E+00
9.14475143E+01,4.535294E+00
9.14566696E+01,4.536514E+00
9.14658248E+01,4.535141E+00
9.14749801E+01,4.534378E+00
9.14841354E+01,4.535904E+00
9.14932907E+01,4.536362E+00
9.15024460E+01,4.533615E+00
9.15116012E+01,4.533768E+00
9.15207565E+01,4.535294E+00
9.15299118E+01,4.533463E+00
9.15390671E+01,4.533615E+00
9.15482224E+01,4.534531E+00
9.15573776E+01,4.493790E+00
9.15665329E+01,3.684158E+00
9.15756882E+01,3.461227E+00
9.15848435E+01,4.481735E+00
9.15939988E+01,4.528427E+00
9.16031540E+01,4.531021E+00
9.16123093E+01,4.532852E+00
9.16214646E+01,4.534073E+00
9.16306199E+01,4.532242E+00
9.16397752E+01,4.532242E+00
9.16489304E+01,4.533615E+00
9.16580857E+01,4.533005E+00
9.16672410E+01,4.532547E+00
9.16763963E+01,4.532852E+00
9.16855516E+01,4.534531E+00
9.16947068E+01,4.533310E+00
9.17038621E+01,4.533615E+00
9.17130174E+01,4.534836E+00
9.17221727E+01,4.534836E+00
9.17313280E+01,4.532852E+00
9.17404832E+01,4.532852E+00
9.17496385E+01,4.534225E+00
9.17587938E+01,4.531937E+00
9.17679491E+01,4.532547E+00
9.17771044E+01,4.145889E+00
9.17862596E+01,3.458939E+00
9.17954149E+01,3.991165E+00
9.18045702E+01,4.522171E+00
9.18137255E+01,4.533157E+00
9.18228808E+01,4.532700E+00
9.18320360E+01,4.533157E+00
9.18411913E+01,4.534225E+00
9.18503466E+01,4.534988E+00
9.18595019E+01,4.533310E+00
9.18686572E+01,4.533615E+00
9.18778124E+01,4.536057E+00
9.18869677E+01,4.535751E+00
9.18961230E+01,4.535141E+00
9.19052783E+01,4.535599E+00
9.19144336E+01,4.537735E+00
9.19235888E+01,4.535294E+00
9.19327441E+01,4.534836E+00
9.19418994E+01,4.534531E+00
9.19510547E+01,4.535294E+00
9.19602100E+01,4.533005E+00
9.19693652E+01,4.532700E+00
9.19785205E+01,4.535141E+00
9.19876758E+01,4.489670E+00
9.19968311E+01,3.682327E+00
9.20059864E+01,3.466873E+00
9.20151416E+01,4.486160E+00
9.20242969E+01,4.527969E+00
9.20334522E+01,4.532394E+00
9.20426075E+01,4.533768E+00
9.20517628E+01,4.533768E+00
9.20609180E+01,4.533157E+00
9.20700733E+01,4.533768E+00
9.20792286E+01,4.534378E+00
9.20883839E+01,4.532394E+00
9.20975392E+01,4.532394E+00
9.21066944E+01,4.534988E+00
9.21158497E+01,4.534988E+00
9.21250050E+01,4.533005E+00
9.21341603E+01,4.532394E+00
9.21433156E+01,4.534988E+00
9.21524708E+01,4.533157E+00
9.21616261E+01,4.533005E+00
9.21707814E+01,4.534836E+00
9.21799367E+01,4.536057E+00
9.21890920E+01,4.534073E+00
9.21982472E+01,4.535751E+00
9.22074025E+01,4.131393E+00
9.22165578E+01,3.452835E+00
9.22257131E+01,4.009018E+00
9.22348684E+01,4.523392E+00
9.22440236E+01,4.533768E+00
9.22531789E+01,4.533615E+00
9.22623342E+01,4.533768E+00
9.22714895E+01,4.536057E+00
9.22806448E+01,4.535751E+00
9.22898000E+01,4.534836E+00
9.22989553E+01,4.535141E+00
9.23081106E+01,4.536819E+00
9.23172659E+01,4.535446E+00
9.23264212E+01,4.534225E+00
9.23355764E+01,4.534836E+00
9.23447317E+01,4.534683E+00
9.23538870E+01,4.533768E+00
9.23630423E+01,4.534225E+00
9.23721976E+01,4.536514E+00
9.23813528E+01,4.533920E+00
9.23905081E+01,4.533768E+00
9.23996634E+01,4.534683E+00
9.24088187E+01,4.536819E+00
9.24179740E+01,4.481735E+00
9.24271292E+01,3.669968E+00
9.24362845E+01,3.481827E+00
9.24454398E+01,4.489517E+00
9.24545951E+01,4.530563E+00
9.24637504E+01,4.534073E+00
9.24729056E+01,4.536667E+00
9.24820609E+01,4.535751E+00
9.24912162E+01,4.535599E+00
9.25003715E+01,4.536362E+00
9.25095268E+01,4.537125E+00
9.25186820E+01,4.535904E+00
9.25278373E+01,4.536209E+00
9.25369926E+01,4.538956E+00
9.25461479E+01,4.535751E+00
9.25553032E+01,4.535751E+00
9.25644584E+01,4.535141E+00
9.25736137E+01,4.536057E+00
9.25827690E+01,4.535294E+00
9.25919243E+01,4.536972E+00
9.26010796E+01,4.538651E+00
9.26102348E+01,4.536819E+00
9.26193901E+01,4.536819E+00
9.26285454E+01,4.537735E+00
9.26377007E+01,4.120407E+00
9.26468560E+01,3.450089E+00
9.26560112E+01,4.029160E+00
9.26651665E+01,4.525223E+00
9.26743218E+01,4.534225E+00
9.26834771E+01,4.534378E+00
9.26926324E+01,4.535904E+00
9.27017876E+01,4.537430E+00
9.27109429E+01,4.535294E+00
9.27200982E+01,4.535751E+00
9.27292535E+01,4.536362E+00
9.27384088E+01,4.535141E+00
9.27475640E+01,4.534378E+00
9.27567193E+01,4.535599E+00
9.27658746E+01,4.537582E+00
9.27750299E+01,4.536972E+00
9.27841852E+01,4.536362E+00
9.27933404E+01,4.537735E+00
9.28024957E+01,4.538498E+00
9.28116510E+01,4.537582E+00
9.28208063E+01,4.536667E+00
9.28299616E+01,4.538040E+00
9.28391168E+01,4.537582E+00
9.28482721E+01,4.475937E+00
9.28574274E+01,3.659744E+00
9.28665827E+01,3.498306E+00
9.28757380E+01,4.493027E+00
9.28848932E+01,4.532089E+00
9.28940485E+01,4.536819E+00
9.29032038E+01,4.536972E+00
9.29123591E+01,4.535751E+00
9.29215144E+01,4.536514E+00
9.29306696E+01,4.537582E+00
9.29398249E+01,4.535446E+00
9.29489802E+01,4.536209E+00
9.29581355E+01,4.536972E+00
9.29672908E+01,4.537430E+00
9.29764460E+01,4.535751E+00
9.29856013E+01,4.536209E+00
9.29947566E+01,4.538345E+00
9.30039119E+01,4.536057E+00
9.30130672E+01,4.534836E+00
9.30222224E+01,4.536514E+00
9.30313777E+01,4.537582E+00
9.30405330E+01,4.535751E+00
9.30496883E+01,4.536362E+00
9.30588436E+01,4.538956E+00
9.30679988E+01,4.095688E+00
9.30771541E+01,3.443680E+00
9.30863094E+01,4.061203E+00
9.30954647E+01,4.527817E+00
9.31046200E+01,4.533768E+00
9.31137752E+01,4.535904E+00
9.31229305E+01,4.536972E+00
9.31320858E+01,4.536514E+00
9.31412411E+01,4.534378E+00
9.31503964E+01,4.534378E+00
9.31595516E+01,4.536972E+00
9.31687069E+01,4.533768E+00
9.31778622E+01,4.534378E+00
9.31870175E+01,4.535751E+00
9.31961728E+01,4.537277E+00
9.32053280E+01,4.534683E+00
9.32144833E+01,4.535446E+00
9.32236386E+01,4.536514E+00
9.32327939E+01,4.534683E+00
9.32419492E+01,4.534531E+00
9.32511044E+01,4.535751E+00
9.32602597E+01,4.536819E+00
9.32694150E+01,4.534988E+00
9.32785703E+01,4.459457E+00
9.32877256E+01,3.639297E+00
9.32968808E+01,3.527298E+00
9.33060361E+01,4.495316E+00
9.33151914E+01,4.530716E+00
9.33243467E+01,4.534988E+00
9.33335020E+01,4.534531E+00
9.33426572E+01,4.534378E+00
9.33518125E+01,4.535599E+00
9.33609678E+01,4.535294E+00
9.33701231E+01,4.534683E+00
9.33792784E+01,4.534683E+00
9.33884336E+01,4.536209E+00
9.33975889E+01,4.535599E+00
9.34067442E+01,4.534378E+00
9.34158995E+01,4.534988E+00
9.34250548E+01,4.535904E+00
9.34342100E+01,4.533005E+00
9.34433653E+01,4.533310E+00
9.34525206E+01,4.535141E+00
9.34616759E+01,4.533157E+00
9.34708312E+01,4.533005E+00
9.34799864E+01,4.533310E+00
9.34891417E+01,4.534683E+00
9.34982970E+01,4.061356E+00
9.35074523E+01,3.430862E+00
9.35166076E+01,4.101639E+00
9.35257628E+01,4.525681E+00
9.35349181E+01,4.532700E+00
9.35440734E+01,4.534378E+00
9.35532287E+01,4.536362E+00
9.35623840E+01,4.534531E+00
9.35715392E+01,4.533920E+00
9.35806945E+01,4.534531E+00
9.35898498E+01,4.535294E+00
9.35990051E+01,4.534378E+00
9.36081604E+01,4.534225E+00
9.36173156E+01,4.536057E+00
9.36264709E+01,4.535904E+00
9.36356262E+01,4.536362E+00
9.36447815E+01,4.536667E+00
9.36539368E+01,4.536819E+00
9.36630920E+01,4.533920E+00
9.36722473E+01,4.535904E+00
9.36814026E+01,4.537888E+00
9.36905579E+01,4.536819E+00
9.36997132E+01,4.536057E+00
9.37088684E+01,4.442215E+00
9.37180237E+01,3.621445E+00
9.37271790E+01,3.565903E+00
9.37363343E+01,4.501419E+00
9.37454896E+01,4.532547E+00
9.37546448E+01,4.535141E+00
9.37638001E+01,4.535141E+00
9.37729554E+01,4.536819E+00
9.37821107E+01,4.537582E+00
9.37912660E+01,4.535599E+00
9.38004212E+01,4.535294E+00
9.38095765E+01,4.536514E+00
9.38187318E+01,4.538040E+00
9.38278871E+01,4.536057E+00
9.38370424E+01,4.537430E+00
9.38461976E+01,4.538193E+00
9.38553529E+01,4.536972E+00
9.38645082E+01,4.537430E+00
9.38736635E+01,4.538193E+00
9.38828188E+01,4.538651E+00
9.38919740E+01,4.536362E+00
9.39011293E+01,4.536057E+00
9.39102846E+01,4.537277E+00
9.39194399E+01,4.536972E+00
9.39285952E+01,4.031143E+00
9.39377504E+01,3.423386E+00
9.39469057E+01,4.149246E+00
9.39560610E+01,4.525375E+00
9.39652163E+01,4.533310E+00
9.39743716E+01,4.536362E+00
9.39835268E+01,4.535904E+00
9.39926821E+01,4.536514E+00
9.40018374E+01,4.536362E+00
9.40109927E+01,4.536514E+00
9.40201480E+01,4.533768E+00
9.40293032E+01,4.534683E+00
9.40384585E+01,4.536362E+00
9.40476138E+01,4.536057E+00
9.40567691E+01,4.536362E+00
9.40659244E+01,4.535599E+00
9.40750796E+01,4.538040E+00
9.40842349E+01,4.535141E+00
9.40933902E+01,4.534225E+00
9.41025455E+01,4.534683E+00
9.41117008E+01,4.535294E+00
9.41208560E+01,4.533615E+00
9.41300113E+01,4.534378E+00
9.41391666E+01,4.420853E+00
9.41483219E+01,3.599930E+00
9.41574772E+01,3.605423E+00
9.41666324E+01,4.505997E+00
9.41757877E+01,4.532547E+00
9.41849430E+01,4.532089E+00
9.41940983E+01,4.532547E+00
9.42032536E+01,4.534073E+00
9.42124088E+01,4.534836E+00
9.42215641E+01,4.533157E+00
9.42307194E+01,4.534683E+00
9.42398747E+01,4.535904E+00
9.42490300E+01,4.535446E+00
9.42581852E+01,4.534683E+00
9.42673405E+01,4.535141E+00
9.42764958E+01,4.536514E+00
9.42856511E+01,4.535294E+00
9.42948064E+01,4.536972E+00
9.43039616E+01,4.536972E+00
9.43131169E+01,4.537125E+00
9.43222722E+01,4.536057E+00
9.43314275E+01,4.536514E+00
9.43405828E+01,4.537888E+00
9.43497380E+01,4.535751E+00
9.43588933E+01,3.992386E+00
9.43680486E+01,3.413010E+00
9.43772039E+01,4.195480E+00
9.43863592E+01,4.527817E+00
9.43955144E+01,4.535294E+00
9.44046697E+01,4.537125E+00
9.44138250E+01,4.536362E+00
9.44229803E+01,4.536514E+00
9.44321356E+01,4.537582E+00
9.44412908E+01,4.538345E+00
9.44504461E+01,4.537430E+00
9.44596014E+01,4.536819E+00
9.44687567E+01,4.537888E+00
9.44779120E+01,4.536819E+00
9.44870672E+01,4.536514E+00
9.44962225E+01,4.537125E+00
9.45053778E+01,4.537277E+00
9.45145331E+01,4.536057E+00
9.45236884E+01,4.537277E+00
9.45328436E+01,4.538803E+00
9.45419989E+01,4.536514E+00
9.45511542E+01,4.536362E+00
9.45603095E+01,4.535294E+00
9.45694648E+01,4.397659E+00
9.45786200E+01,3.581467E+00
9.45877753E+01,3.642960E+00
9.45969306E+01,4.511337E+00
9.46060859E+01,4.533005E+00
9.46152412E+01,4.534378E+00
9.46243964E+01,4.535446E+00
9.46335517E+01,4.537582E+00
9.46427070E+01,4.535904E+00
9.46518623E+01,4.535599E+00
9.46610176E+01,4.536667E+00
9.46701728E+01,4.537125E+00
9.46793281E+01,4.535599E+00
9.46884834E+01,4.535141E+00
9.46976387E+01,4.536972E+00
9.47067940E+01,4.534531E+00
9.47159492E+01,4.534988E+00
9.47251045E+01,4.535446E+00
9.47342598E+01,4.536972E+00
9.47434151E+01,4.535446E+00
9.47525704E+01,4.537125E+00
9.47617256E+01,4.539108E+00
9.47708809E+01,4.536819E+00
9.47800362E+01,4.536972E+00
9.47891915E+01,3.963547E+00
9.47983468E+01,3.404922E+00
9.48075020E+01,4.236526E+00
9.48166573E+01,4.527664E+00
9.48258126E+01,4.535294E+00
9.48349679E+01,4.536819E+00
9.48441232E+01,4.535599E+00
9.48532784E+01,4.535446E+00
9.48624337E+01,4.536972E+00
9.48715890E+01,4.535141E+00
9.48807443E+01,4.535904E+00
9.48898996E+01,4.537888E+00
9.48990548E+01,4.537582E+00
9.49082101E+01,4.535294E+00
9.49173654E+01,4.535904E+00
9.49265207E+01,4.537582E+00
9.49356760E+01,4.536819E+00
9.49448312E+01,4.535294E+00
9.49539865E+01,4.536972E+00
9.49631418E+01,4.538040E+00
9.49722971E+01,4.535599E+00
9.49814524E+01,4.536667E+00
9.49906076E+01,4.537277E+00
9.49997629E+01,4.372330E+00
9.50089182E+01,3.563919E+00
9.50180735E+01,3.679428E+00
9.50272288E+01,4.514389E+00
9.50363840E+01,4.533157E+00
9.50455393E+01,4.535446E+00
9.50546946E+01,4.537735E+00
9.50638499E+01,4.537277E+00
9.50730052E+01,4.537125E+00
9.50821604E+01,4.538498E+00
9.50913157E+01,4.538956E+00
9.51004710E+01,4.536972E+00
9.51096263E+01,4.536057E+00
9.51187816E+01,4.537125E+00
9.51279368E+01,4.537582E+00
9.51370921E+01,4.535294E+00
9.51462474E+01,4.534683E+00
9.51554027E+01,4.537125E+00
9.51645580E+01,4.534073E+00
9.51737132E+01,4.534988E+00
9.51828685E+01,4.534225E+00
9.51920238E+01,4.536819E+00
9.52011791E+01,4.534836E+00
9.52103344E+01,4.536057E+00
9.52194896E+01,3.926468E+00
9.52286449E+01,3.394089E+00
9.52378002E+01,4.274063E+00
9.52469555E+01,4.528885E+00
9.52561108E+01,4.537125E+00
9.52652660E+01,4.536972E+00
9.52744213E+01,4.537125E+00
9.52835766E+01,4.537277E+00
9.52927319E+01,4.537735E+00
9.53018872E+01,4.537125E+00
9.53110424E+01,4.536057E+00
9.53201977E+01,4.537582E+00
9.53293530E+01,4.535904E+00
